body_temperature,walking_capacity,heart_rate,health_status,temperature_above_normal,temperature_below_normal,low_walking_capacity,high_heart_rate,low_heart_rate
38.1,13241,64,healthy,False,False,False,False,False
38.6,10195,68,healthy,False,False,False,False,False
36.5,4661,41,unhealthy,False,True,True,False,True
38.3,11850,66,healthy,False,False,False,False,False
38.3,11315,64,healthy,False,False,False,False,False
38.4,10522,63,healthy,False,False,False,False,False
35.8,6362,26,unhealthy,False,True,True,False,True
37.9,10764,59,healthy,False,False,False,False,False
41.4,5249,115,unhealthy,True,False,True,True,False
36.3,5616,39,unhealthy,False,True,True,False,True
40.6,6615,98,unhealthy,True,False,True,True,False
35.6,6504,33,unhealthy,False,True,True,False,True
38.3,4816,62,unhealthy,False,False,True,False,False
38.5,11424,68,healthy,False,False,False,False,False
36.1,6354,27,unhealthy,False,True,True,False,True
38.1,4103,65,unhealthy,False,False,True,False,False
38.1,12778,70,healthy,False,False,False,False,False
35.3,5138,34,unhealthy,False,True,True,False,True
37.8,11842,68,healthy,False,False,False,False,False
35.0,7240,28,unhealthy,False,True,True,False,True
38.0,10907,70,healthy,False,False,False,False,False
38.2,11246,63,healthy,False,False,False,False,False
38.4,5000,70,unhealthy,False,False,True,False,False
35.4,5767,39,unhealthy,False,True,True,False,True
37.5,9795,55,healthy,False,False,False,False,False
38.7,9826,64,healthy,False,False,False,False,False
38.4,10627,63,healthy,False,False,False,False,False
38.5,5671,70,unhealthy,False,False,True,False,False
38.0,11989,70,healthy,False,False,False,False,False
35.8,5870,36,unhealthy,False,True,True,False,True
40.5,8116,102,unhealthy,True,False,True,True,False
40.3,6851,107,unhealthy,True,False,True,True,False
37.8,12363,57,healthy,False,False,False,False,False
40.9,6584,113,unhealthy,True,False,True,True,False
38.3,4275,70,unhealthy,False,False,True,False,False
38.6,10209,54,healthy,False,False,False,False,False
38.2,11584,60,healthy,False,False,False,False,False
38.0,4868,74,unhealthy,False,False,True,False,False
39.8,6194,88,unhealthy,True,False,True,True,False
38.2,4129,66,unhealthy,False,False,True,False,False
40.9,6849,115,unhealthy,True,False,True,True,False
38.3,9214,74,healthy,False,False,False,False,False
38.4,13776,65,healthy,False,False,False,False,False
39.5,7123,107,unhealthy,True,False,True,True,False
38.1,13002,62,healthy,False,False,False,False,False
36.0,5673,32,unhealthy,False,True,True,False,True
36.6,5815,41,unhealthy,False,True,True,False,True
38.2,11417,61,healthy,False,False,False,False,False
40.8,7544,89,unhealthy,True,False,True,True,False
38.5,5741,69,unhealthy,False,False,True,False,False
40.5,5610,104,unhealthy,True,False,True,True,False
38.3,11628,76,healthy,False,False,False,False,False
35.1,5822,34,unhealthy,False,True,True,False,True
35.7,4951,37,unhealthy,False,True,True,False,True
38.4,11451,63,healthy,False,False,False,False,False
38.7,13043,56,healthy,False,False,False,False,False
37.9,12892,61,healthy,False,False,False,False,False
38.7,6009,66,unhealthy,False,False,True,False,False
38.7,11792,64,healthy,False,False,False,False,False
35.8,5477,35,unhealthy,False,True,True,False,True
39.0,12092,66,healthy,False,False,False,False,False
39.9,5900,118,unhealthy,True,False,True,True,False
38.3,12145,69,healthy,False,False,False,False,False
37.7,11587,66,healthy,False,False,False,False,False
35.2,5183,30,unhealthy,False,True,True,False,True
38.6,3393,64,unhealthy,False,False,True,False,False
38.3,11651,63,healthy,False,False,False,False,False
35.7,6570,32,unhealthy,False,True,True,False,True
38.5,11111,65,healthy,False,False,False,False,False
40.8,5250,89,unhealthy,True,False,True,True,False
35.1,5350,34,unhealthy,False,True,True,False,True
40.7,6677,92,unhealthy,True,False,True,True,False
38.4,11950,62,healthy,False,False,False,False,False
38.3,4798,65,unhealthy,False,False,True,False,False
37.9,10755,76,healthy,False,False,False,False,False
37.7,6044,58,unhealthy,False,False,True,False,False
38.4,10685,69,healthy,False,False,False,False,False
38.2,12104,68,healthy,False,False,False,False,False
37.8,10777,62,healthy,False,False,False,False,False
38.0,11909,73,healthy,False,False,False,False,False
39.9,6886,125,unhealthy,True,False,True,True,False
38.4,11826,63,healthy,False,False,False,False,False
35.4,6908,29,unhealthy,False,True,True,False,True
37.9,10419,71,healthy,False,False,False,False,False
38.2,12537,60,healthy,False,False,False,False,False
40.1,4791,114,unhealthy,True,False,True,True,False
38.8,11654,62,healthy,False,False,False,False,False
35.8,8661,48,unhealthy,False,True,True,False,False
35.3,7035,35,unhealthy,False,True,True,False,True
38.5,11079,73,healthy,False,False,False,False,False
36.1,4325,29,unhealthy,False,True,True,False,True
38.6,10694,54,healthy,False,False,False,False,False
41.3,6707,114,unhealthy,True,False,True,True,False
38.4,10871,64,healthy,False,False,False,False,False
38.7,13605,59,healthy,False,False,False,False,False
34.6,6634,38,unhealthy,False,True,True,False,True
37.6,5538,68,unhealthy,False,False,True,False,False
38.4,6075,60,unhealthy,False,False,True,False,False
35.1,5223,37,unhealthy,False,True,True,False,True
38.0,13051,70,healthy,False,False,False,False,False
38.3,11573,66,healthy,False,False,False,False,False
40.8,6194,102,unhealthy,True,False,True,True,False
38.5,11155,65,healthy,False,False,False,False,False
35.8,4090,31,unhealthy,False,True,True,False,True
39.0,10729,63,healthy,False,False,False,False,False
38.1,4870,66,unhealthy,False,False,True,False,False
38.1,11223,52,healthy,False,False,False,False,False
38.7,11769,68,healthy,False,False,False,False,False
38.2,4162,61,unhealthy,False,False,True,False,False
38.8,12562,64,healthy,False,False,False,False,False
38.0,10888,61,healthy,False,False,False,False,False
37.9,11954,66,healthy,False,False,False,False,False
40.1,8130,103,unhealthy,True,False,True,True,False
38.3,11795,70,healthy,False,False,False,False,False
38.5,6064,77,unhealthy,False,False,True,False,False
38.3,11821,69,healthy,False,False,False,False,False
38.4,12288,69,healthy,False,False,False,False,False
35.2,5540,40,unhealthy,False,True,True,False,True
40.4,7529,118,unhealthy,True,False,True,True,False
35.3,5383,32,unhealthy,False,True,True,False,True
34.5,3998,28,unhealthy,False,True,True,False,True
38.3,11286,63,healthy,False,False,False,False,False
41.2,5543,101,unhealthy,True,False,True,True,False
38.7,12283,65,healthy,False,False,False,False,False
38.1,4081,63,unhealthy,False,False,True,False,False
38.9,13137,68,healthy,False,False,False,False,False
38.1,9882,68,healthy,False,False,False,False,False
35.6,6252,31,unhealthy,False,True,True,False,True
38.2,11874,61,healthy,False,False,False,False,False
35.7,6075,27,unhealthy,False,True,True,False,True
38.1,11985,63,healthy,False,False,False,False,False
38.1,4280,76,unhealthy,False,False,True,False,False
38.2,7157,64,unhealthy,False,False,True,False,False
38.4,10150,69,healthy,False,False,False,False,False
38.6,10353,58,healthy,False,False,False,False,False
40.6,5976,110,unhealthy,True,False,True,True,False
38.8,10163,59,healthy,False,False,False,False,False
38.5,11229,60,healthy,False,False,False,False,False
34.9,6981,38,unhealthy,False,True,True,False,True
37.9,10231,64,healthy,False,False,False,False,False
38.1,4756,63,unhealthy,False,False,True,False,False
38.5,11045,61,healthy,False,False,False,False,False
38.3,11518,67,healthy,False,False,False,False,False
38.0,12464,65,healthy,False,False,False,False,False
38.5,10512,66,healthy,False,False,False,False,False
38.5,8726,64,healthy,False,False,True,False,False
38.2,13625,69,healthy,False,False,False,False,False
35.5,5281,32,unhealthy,False,True,True,False,True
39.8,5416,100,unhealthy,True,False,True,True,False
38.1,11211,56,healthy,False,False,False,False,False
40.1,7636,103,unhealthy,True,False,True,True,False
38.5,4676,67,unhealthy,False,False,True,False,False
38.0,4694,62,unhealthy,False,False,True,False,False
38.9,12644,57,healthy,False,False,False,False,False
38.7,9545,76,healthy,False,False,False,False,False
38.6,11283,68,healthy,False,False,False,False,False
37.9,12558,60,healthy,False,False,False,False,False
37.7,10798,68,healthy,False,False,False,False,False
38.5,12011,75,healthy,False,False,False,False,False
38.3,11189,61,healthy,False,False,False,False,False
40.5,7684,112,unhealthy,True,False,True,True,False
35.9,6688,38,unhealthy,False,True,True,False,True
41.3,6080,100,unhealthy,True,False,True,True,False
40.8,6373,116,unhealthy,True,False,True,True,False
38.3,10666,61,healthy,False,False,False,False,False
38.9,11932,66,healthy,False,False,False,False,False
38.1,12584,66,healthy,False,False,False,False,False
38.3,4512,61,unhealthy,False,False,True,False,False
40.5,7141,108,unhealthy,True,False,True,True,False
38.1,10590,69,healthy,False,False,False,False,False
38.1,12456,68,healthy,False,False,False,False,False
38.9,9987,63,healthy,False,False,False,False,False
40.8,6285,118,unhealthy,True,False,True,True,False
38.9,11113,68,healthy,False,False,False,False,False
38.5,12619,66,healthy,False,False,False,False,False
38.5,10857,58,healthy,False,False,False,False,False
38.3,4520,67,unhealthy,False,False,True,False,False
38.3,9620,58,healthy,False,False,False,False,False
38.0,12478,62,healthy,False,False,False,False,False
38.2,3155,58,unhealthy,False,False,True,False,False
38.4,11480,71,healthy,False,False,False,False,False
38.1,4935,71,unhealthy,False,False,True,False,False
35.3,6401,35,unhealthy,False,True,True,False,True
41.4,7338,101,unhealthy,True,False,True,True,False
36.2,7310,33,unhealthy,False,True,True,False,True
35.8,5495,37,unhealthy,False,True,True,False,True
39.5,5294,123,unhealthy,True,False,True,True,False
38.1,11835,66,healthy,False,False,False,False,False
38.3,12962,64,healthy,False,False,False,False,False
37.7,11467,65,healthy,False,False,False,False,False
36.1,7251,32,unhealthy,False,True,True,False,True
38.2,11748,54,healthy,False,False,False,False,False
36.0,6947,32,unhealthy,False,True,True,False,True
38.6,11224,53,healthy,False,False,False,False,False
40.0,4168,103,unhealthy,True,False,True,True,False
38.2,12775,62,healthy,False,False,False,False,False
38.1,3569,70,unhealthy,False,False,True,False,False
35.4,5652,33,unhealthy,False,True,True,False,True
38.5,5487,68,unhealthy,False,False,True,False,False
38.5,12054,60,healthy,False,False,False,False,False
38.4,10323,65,healthy,False,False,False,False,False
36.0,6369,37,unhealthy,False,True,True,False,True
40.6,5133,107,unhealthy,True,False,True,True,False
38.3,6113,68,unhealthy,False,False,True,False,False
37.8,11326,59,healthy,False,False,False,False,False
38.6,11670,66,healthy,False,False,False,False,False
38.4,4636,71,unhealthy,False,False,True,False,False
37.9,12557,77,healthy,False,False,False,False,False
38.9,5497,65,unhealthy,False,False,True,False,False
34.9,4177,41,unhealthy,False,True,True,False,True
38.2,9980,72,healthy,False,False,False,False,False
37.9,11732,65,healthy,False,False,False,False,False
38.0,4511,61,unhealthy,False,False,True,False,False
35.8,5258,36,unhealthy,False,True,True,False,True
38.6,10387,68,healthy,False,False,False,False,False
37.9,5550,66,unhealthy,False,False,True,False,False
38.6,3744,56,unhealthy,False,False,True,False,False
38.0,10985,65,healthy,False,False,False,False,False
35.6,6539,39,unhealthy,False,True,True,False,True
37.9,5769,66,unhealthy,False,False,True,False,False
36.0,6412,24,unhealthy,False,True,True,False,True
38.4,11332,62,healthy,False,False,False,False,False
38.2,11055,61,healthy,False,False,False,False,False
40.1,5606,111,unhealthy,True,False,True,True,False
38.0,10973,67,healthy,False,False,False,False,False
37.9,3342,69,unhealthy,False,False,True,False,False
37.6,11847,62,healthy,False,False,False,False,False
38.2,2737,64,unhealthy,False,False,True,False,False
38.2,12182,68,healthy,False,False,False,False,False
40.6,4084,102,unhealthy,True,False,True,True,False
38.4,12548,67,healthy,False,False,False,False,False
38.3,10724,66,healthy,False,False,False,False,False
38.6,5929,65,unhealthy,False,False,True,False,False
38.1,13028,75,healthy,False,False,False,False,False
40.9,6053,104,unhealthy,True,False,True,True,False
38.7,5252,58,unhealthy,False,False,True,False,False
35.0,7277,37,unhealthy,False,True,True,False,True
38.6,11592,68,healthy,False,False,False,False,False
37.8,12534,62,healthy,False,False,False,False,False
38.6,11016,78,healthy,False,False,False,False,False
38.1,10727,59,healthy,False,False,False,False,False
38.7,11488,64,healthy,False,False,False,False,False
38.4,12056,70,healthy,False,False,False,False,False
38.1,5398,66,unhealthy,False,False,True,False,False
38.0,10659,55,healthy,False,False,False,False,False
40.1,5671,109,unhealthy,True,False,True,True,False
38.6,12544,69,healthy,False,False,False,False,False
35.1,6269,40,unhealthy,False,True,True,False,True
37.8,6016,66,unhealthy,False,False,True,False,False
38.2,11907,64,healthy,False,False,False,False,False
38.3,11348,57,healthy,False,False,False,False,False
38.6,12182,69,healthy,False,False,False,False,False
38.2,12620,61,healthy,False,False,False,False,False
35.6,5214,44,unhealthy,False,True,True,False,True
38.7,6113,69,unhealthy,False,False,True,False,False
38.6,12519,63,healthy,False,False,False,False,False
38.3,11315,67,healthy,False,False,False,False,False
38.4,12260,63,healthy,False,False,False,False,False
38.5,11738,62,healthy,False,False,False,False,False
38.7,11595,60,healthy,False,False,False,False,False
38.0,11183,63,healthy,False,False,False,False,False
40.1,5232,123,unhealthy,True,False,True,True,False
38.7,11911,60,healthy,False,False,False,False,False
36.2,7974,34,unhealthy,False,True,True,False,True
35.0,6048,38,unhealthy,False,True,True,False,True
38.4,13542,67,healthy,False,False,False,False,False
38.7,13076,63,healthy,False,False,False,False,False
39.7,7152,112,unhealthy,True,False,True,True,False
38.0,11682,64,healthy,False,False,False,False,False
38.3,10689,70,healthy,False,False,False,False,False
38.8,12709,64,healthy,False,False,False,False,False
40.8,5181,86,unhealthy,True,False,True,True,False
38.1,9828,64,healthy,False,False,False,False,False
36.3,7760,36,unhealthy,False,True,True,False,True
38.3,4804,66,unhealthy,False,False,True,False,False
38.5,12187,69,healthy,False,False,False,False,False
34.7,5331,38,unhealthy,False,True,True,False,True
38.1,4121,66,unhealthy,False,False,True,False,False
38.0,6083,61,unhealthy,False,False,True,False,False
38.2,13251,68,healthy,False,False,False,False,False
40.5,7762,91,unhealthy,True,False,True,True,False
38.2,11178,76,healthy,False,False,False,False,False
41.0,7210,129,unhealthy,True,False,True,True,False
35.6,5287,29,unhealthy,False,True,True,False,True
38.3,12179,59,healthy,False,False,False,False,False
39.3,12144,70,healthy,True,False,False,False,False
40.6,6403,93,unhealthy,True,False,True,True,False
38.3,11670,68,healthy,False,False,False,False,False
35.1,5824,29,unhealthy,False,True,True,False,True
38.2,11899,69,healthy,False,False,False,False,False
38.4,12607,62,healthy,False,False,False,False,False
39.8,5868,113,unhealthy,True,False,True,True,False
38.1,10931,66,healthy,False,False,False,False,False
38.6,11187,68,healthy,False,False,False,False,False
38.2,12131,71,healthy,False,False,False,False,False
38.5,10744,66,healthy,False,False,False,False,False
38.1,13693,69,healthy,False,False,False,False,False
